LO_Filename,LO_CrossSection,LO_Error,NLO_Filename,NLO_CrossSection,NLO_Error,Row_NLO/LO_Ratio
../submit_files/condorfiles/LO/result_WR5500_N2000/WRtoNLtoLLJJ_WR5500_N2000.log,8.862e-05,7.352e-07,../submit_files/condorfiles/NLO/result_WR5500_N2000_NLO/WRtoNLtoLLJJ_WR5500_N2000_NLO.log,0.0001211,9.7e-08,1.3665086887835702
../submit_files/condorfiles/LO/result_WR5500_N2100/WRtoNLtoLLJJ_WR5500_N2100.log,8.622e-05,1.042e-06,../submit_files/condorfiles/NLO/result_WR5500_N2100_NLO/WRtoNLtoLLJJ_WR5500_N2100_NLO.log,0.0001169,9e-08,1.3558339132451867
../submit_files/condorfiles/LO/result_WR5500_N2200/WRtoNLtoLLJJ_WR5500_N2200.log,8.145e-05,8.651e-07,../submit_files/condorfiles/NLO/result_WR5500_N2200_NLO/WRtoNLtoLLJJ_WR5500_N2200_NLO.log,0.000113,8.4e-08,1.387354205033763
../submit_files/condorfiles/LO/result_WR5500_N2300/WRtoNLtoLLJJ_WR5500_N2300.log,7.911e-05,8.165e-07,../submit_files/condorfiles/NLO/result_WR5500_N2300_NLO/WRtoNLtoLLJJ_WR5500_N2300_NLO.log,0.000109,9.5e-08,1.3778283402856781
../submit_files/condorfiles/LO/result_WR5500_N2400/WRtoNLtoLLJJ_WR5500_N2400.log,7.648e-05,7.62e-07,../submit_files/condorfiles/NLO/result_WR5500_N2400_NLO/WRtoNLtoLLJJ_WR5500_N2400_NLO.log,0.0001053,9.9e-08,1.3768305439330544
../submit_files/condorfiles/LO/result_WR5500_N2500/WRtoNLtoLLJJ_WR5500_N2500.log,7.396e-05,7.069e-07,../submit_files/condorfiles/NLO/result_WR5500_N2500_NLO/WRtoNLtoLLJJ_WR5500_N2500_NLO.log,0.0001014,9.1e-08,1.3710113574905354
../submit_files/condorfiles/LO/result_WR5500_N2600/WRtoNLtoLLJJ_WR5500_N2600.log,7.109e-05,6.618e-07,../submit_files/condorfiles/NLO/result_WR5500_N2600_NLO/WRtoNLtoLLJJ_WR5500_N2600_NLO.log,9.765e-05,8.7e-08,1.3736109157406104
../submit_files/condorfiles/LO/result_WR5500_N2700/WRtoNLtoLLJJ_WR5500_N2700.log,6.787e-05,5.348e-07,../submit_files/condorfiles/NLO/result_WR5500_N2700_NLO/WRtoNLtoLLJJ_WR5500_N2700_NLO.log,9.372e-05,8.1e-08,1.380875202593193
../submit_files/condorfiles/LO/result_WR5500_N2800/WRtoNLtoLLJJ_WR5500_N2800.log,6.522e-05,5.271e-07,../submit_files/condorfiles/NLO/result_WR5500_N2800_NLO/WRtoNLtoLLJJ_WR5500_N2800_NLO.log,8.989e-05,7.5e-08,1.378258203005213
../submit_files/condorfiles/LO/result_WR5500_N2900/WRtoNLtoLLJJ_WR5500_N2900.log,6.272e-05,5.874e-07,../submit_files/condorfiles/NLO/result_WR5500_N2900_NLO/WRtoNLtoLLJJ_WR5500_N2900_NLO.log,8.608e-05,6.8e-08,1.3724489795918369
../submit_files/condorfiles/LO/result_WR5500_N3000/WRtoNLtoLLJJ_WR5500_N3000.log,5.971e-05,4.916e-07,../submit_files/condorfiles/NLO/result_WR5500_N3000_NLO/WRtoNLtoLLJJ_WR5500_N3000_NLO.log,8.219e-05,6.6e-08,1.3764863506950258
../submit_files/condorfiles/LO/result_WR5500_N3100/WRtoNLtoLLJJ_WR5500_N3100.log,5.684e-05,4.361e-07,../submit_files/condorfiles/NLO/result_WR5500_N3100_NLO/WRtoNLtoLLJJ_WR5500_N3100_NLO.log,7.837e-05,6.1e-08,1.3787825475017592
../submit_files/condorfiles/LO/result_WR5500_N3200/WRtoNLtoLLJJ_WR5500_N3200.log,5.385e-05,4.406e-07,../submit_files/condorfiles/NLO/result_WR5500_N3200_NLO/WRtoNLtoLLJJ_WR5500_N3200_NLO.log,7.444e-05,5.7e-08,1.3823584029712164
../submit_files/condorfiles/LO/result_WR5500_N3300/WRtoNLtoLLJJ_WR5500_N3300.log,5.126e-05,4.188e-07,../submit_files/condorfiles/NLO/result_WR5500_N3300_NLO/WRtoNLtoLLJJ_WR5500_N3300_NLO.log,7.041e-05,5.3e-08,1.373585641825985
../submit_files/condorfiles/LO/result_WR5500_N3400/WRtoNLtoLLJJ_WR5500_N3400.log,4.866e-05,4.203e-07,../submit_files/condorfiles/NLO/result_WR5500_N3400_NLO/WRtoNLtoLLJJ_WR5500_N3400_NLO.log,6.632e-05,4.9e-08,1.3629264282778464
../submit_files/condorfiles/LO/result_WR5500_N3500/WRtoNLtoLLJJ_WR5500_N3500.log,4.545e-05,3.758e-07,../submit_files/condorfiles/NLO/result_WR5500_N3500_NLO/WRtoNLtoLLJJ_WR5500_N3500_NLO.log,6.228e-05,4.6e-08,1.3702970297029702
../submit_files/condorfiles/LO/result_WR5500_N3600/WRtoNLtoLLJJ_WR5500_N3600.log,4.261e-05,3.499e-07,../submit_files/condorfiles/NLO/result_WR5500_N3600_NLO/WRtoNLtoLLJJ_WR5500_N3600_NLO.log,5.821e-05,4.2e-08,1.3661112414926073
../submit_files/condorfiles/LO/result_WR5500_N3700/WRtoNLtoLLJJ_WR5500_N3700.log,3.98e-05,3.315e-07,../submit_files/condorfiles/NLO/result_WR5500_N3700_NLO/WRtoNLtoLLJJ_WR5500_N3700_NLO.log,5.414e-05,3.9e-08,1.3603015075376885
../submit_files/condorfiles/LO/result_WR5500_N3800/WRtoNLtoLLJJ_WR5500_N3800.log,3.659e-05,2.952e-07,../submit_files/condorfiles/NLO/result_WR5500_N3800_NLO/WRtoNLtoLLJJ_WR5500_N3800_NLO.log,5.003e-05,4.9e-08,1.3673134736266739
../submit_files/condorfiles/LO/result_WR5500_N3900/WRtoNLtoLLJJ_WR5500_N3900.log,3.369e-05,2.615e-07,../submit_files/condorfiles/NLO/result_WR5500_N3900_NLO/WRtoNLtoLLJJ_WR5500_N3900_NLO.log,4.589e-05,3.9e-08,1.3621252597209856
../submit_files/condorfiles/LO/result_WR5500_N4000/WRtoNLtoLLJJ_WR5500_N4000.log,3.049e-05,2.34e-07,../submit_files/condorfiles/NLO/result_WR5500_N4000_NLO/WRtoNLtoLLJJ_WR5500_N4000_NLO.log,4.18e-05,3.6e-08,1.3709412922269595
../submit_files/condorfiles/LO/result_WR5500_N4100/WRtoNLtoLLJJ_WR5500_N4100.log,2.763e-05,2.101e-07,../submit_files/condorfiles/NLO/result_WR5500_N4100_NLO/WRtoNLtoLLJJ_WR5500_N4100_NLO.log,3.774e-05,3.6e-08,1.3659066232356134
../submit_files/condorfiles/LO/result_WR5500_N4200/WRtoNLtoLLJJ_WR5500_N4200.log,2.476e-05,1.828e-07,../submit_files/condorfiles/NLO/result_WR5500_N4200_NLO/WRtoNLtoLLJJ_WR5500_N4200_NLO.log,3.371e-05,3.2e-08,1.361470113085622
../submit_files/condorfiles/LO/result_WR5500_N4300/WRtoNLtoLLJJ_WR5500_N4300.log,2.176e-05,1.596e-07,../submit_files/condorfiles/NLO/result_WR5500_N4300_NLO/WRtoNLtoLLJJ_WR5500_N4300_NLO.log,2.979e-05,2.9e-08,1.3690257352941178
../submit_files/condorfiles/LO/result_WR5500_N4400/WRtoNLtoLLJJ_WR5500_N4400.log,1.899e-05,1.357e-07,../submit_files/condorfiles/NLO/result_WR5500_N4400_NLO/WRtoNLtoLLJJ_WR5500_N4400_NLO.log,2.595e-05,2.2e-08,1.3665086887835705
../submit_files/condorfiles/LO/result_WR5500_N4500/WRtoNLtoLLJJ_WR5500_N4500.log,1.631e-05,1.276e-07,../submit_files/condorfiles/NLO/result_WR5500_N4500_NLO/WRtoNLtoLLJJ_WR5500_N4500_NLO.log,2.224e-05,1.8e-08,1.3635806253832004
../submit_files/condorfiles/LO/result_WR5500_N4600/WRtoNLtoLLJJ_WR5500_N4600.log,1.366e-05,9.578e-08,../submit_files/condorfiles/NLO/result_WR5500_N4600_NLO/WRtoNLtoLLJJ_WR5500_N4600_NLO.log,1.869e-05,1.6e-08,1.3682284040995607
../submit_files/condorfiles/LO/result_WR5500_N4700/WRtoNLtoLLJJ_WR5500_N4700.log,1.119e-05,8.257e-08,../submit_files/condorfiles/NLO/result_WR5500_N4700_NLO/WRtoNLtoLLJJ_WR5500_N4700_NLO.log,1.534e-05,1.3e-08,1.3708668453976764
../submit_files/condorfiles/LO/result_WR5500_N4800/WRtoNLtoLLJJ_WR5500_N4800.log,8.963e-06,6.474e-08,../submit_files/condorfiles/NLO/result_WR5500_N4800_NLO/WRtoNLtoLLJJ_WR5500_N4800_NLO.log,1.224e-05,1e-08,1.3656141916768938
../submit_files/condorfiles/LO/result_WR5500_N4900/WRtoNLtoLLJJ_WR5500_N4900.log,6.907e-06,6.794e-08,../submit_files/condorfiles/NLO/result_WR5500_N4900_NLO/WRtoNLtoLLJJ_WR5500_N4900_NLO.log,9.41e-06,6.7e-09,1.362385985232373
../submit_files/condorfiles/LO/result_WR5500_N5000/WRtoNLtoLLJJ_WR5500_N5000.log,5.059e-06,3.614e-08,../submit_files/condorfiles/NLO/result_WR5500_N5000_NLO/WRtoNLtoLLJJ_WR5500_N5000_NLO.log,6.9e-06,5.9e-09,1.3639059102589444
../submit_files/condorfiles/LO/result_WR5500_N5100/WRtoNLtoLLJJ_WR5500_N5100.log,3.471e-06,2.602e-08,../submit_files/condorfiles/NLO/result_WR5500_N5100_NLO/WRtoNLtoLLJJ_WR5500_N5100_NLO.log,4.736e-06,3.4e-09,1.3644482857966005
../submit_files/condorfiles/LO/result_WR5500_N5200/WRtoNLtoLLJJ_WR5500_N5200.log,2.173e-06,1.754e-08,../submit_files/condorfiles/NLO/result_WR5500_N5200_NLO/WRtoNLtoLLJJ_WR5500_N5200_NLO.log,2.992e-06,2.2e-09,1.3768982972848596
../submit_files/condorfiles/LO/result_WR5500_N5300/WRtoNLtoLLJJ_WR5500_N5300.log,1.223e-06,6.434e-09,../submit_files/condorfiles/NLO/result_WR5500_N5300_NLO/WRtoNLtoLLJJ_WR5500_N5300_NLO.log,1.679e-06,1.3e-09,1.3728536385936223
../submit_files/condorfiles/LO/result_WR5500_N5400/WRtoNLtoLLJJ_WR5500_N5400.log,5.917e-07,5.452e-09,../submit_files/condorfiles/NLO/result_WR5500_N5400_NLO/WRtoNLtoLLJJ_WR5500_N5400_NLO.log,8.256e-07,6.6e-10,1.3953016731451748
../submit_files/condorfiles/LO/result_WR6000_N100/WRtoNLtoLLJJ_WR6000_N100.log,0.0001647,7.327e-07,../submit_files/condorfiles/NLO/result_WR6000_N100_NLO/WRtoNLtoLLJJ_WR6000_N100_NLO.log,0.000208,2.5e-07,1.2629022465088038
../submit_files/condorfiles/LO/result_WR6000_N200/WRtoNLtoLLJJ_WR6000_N200.log,0.0001456,1.12e-06,../submit_files/condorfiles/NLO/result_WR6000_N200_NLO/WRtoNLtoLLJJ_WR6000_N200_NLO.log,0.0001849,1.9e-07,1.2699175824175826
../submit_files/condorfiles/LO/result_WR6000_N300/WRtoNLtoLLJJ_WR6000_N300.log,0.000128,4.156e-07,../submit_files/condorfiles/NLO/result_WR6000_N300_NLO/WRtoNLtoLLJJ_WR6000_N300_NLO.log,0.000166,1.6e-07,1.296875
../submit_files/condorfiles/LO/result_WR6000_N400/WRtoNLtoLLJJ_WR6000_N400.log,0.0001149,3.629e-07,../submit_files/condorfiles/NLO/result_WR6000_N400_NLO/WRtoNLtoLLJJ_WR6000_N400_NLO.log,0.0001508,1.6e-07,1.3124456048738034
../submit_files/condorfiles/LO/result_WR6000_N500/WRtoNLtoLLJJ_WR6000_N500.log,0.0001043,3.257e-07,../submit_files/condorfiles/NLO/result_WR6000_N500_NLO/WRtoNLtoLLJJ_WR6000_N500_NLO.log,0.0001381,1.4e-07,1.324065196548418
../submit_files/condorfiles/LO/result_WR6000_N600/WRtoNLtoLLJJ_WR6000_N600.log,9.564e-05,2.814e-07,../submit_files/condorfiles/NLO/result_WR6000_N600_NLO/WRtoNLtoLLJJ_WR6000_N600_NLO.log,0.0001274,1.3e-07,1.3320786281890424
../submit_files/condorfiles/LO/result_WR6000_N700/WRtoNLtoLLJJ_WR6000_N700.log,8.849e-05,3.53e-07,../submit_files/condorfiles/NLO/result_WR6000_N700_NLO/WRtoNLtoLLJJ_WR6000_N700_NLO.log,0.0001187,1.1e-07,1.3413945078539948
../submit_files/condorfiles/LO/result_WR6000_N800/WRtoNLtoLLJJ_WR6000_N800.log,8.236e-05,2.837e-07,../submit_files/condorfiles/NLO/result_WR6000_N800_NLO/WRtoNLtoLLJJ_WR6000_N800_NLO.log,0.000111,9.7e-08,1.3477416221466731
../submit_files/condorfiles/LO/result_WR6000_N900/WRtoNLtoLLJJ_WR6000_N900.log,7.67e-05,3.462e-07,../submit_files/condorfiles/NLO/result_WR6000_N900_NLO/WRtoNLtoLLJJ_WR6000_N900_NLO.log,0.0001044,8.8e-08,1.3611473272490222
../submit_files/condorfiles/LO/result_WR6000_N1000/WRtoNLtoLLJJ_WR6000_N1000.log,7.219e-05,2.992e-07,../submit_files/condorfiles/NLO/result_WR6000_N1000_NLO/WRtoNLtoLLJJ_WR6000_N1000_NLO.log,9.866e-05,9.1e-08,1.3666712841113726
../submit_files/condorfiles/LO/result_WR6000_N1100/WRtoNLtoLLJJ_WR6000_N1100.log,6.838e-05,2.882e-07,../submit_files/condorfiles/NLO/result_WR6000_N1100_NLO/WRtoNLtoLLJJ_WR6000_N1100_NLO.log,9.36e-05,8.5e-08,1.3688212927756653
../submit_files/condorfiles/LO/result_WR6000_N1200/WRtoNLtoLLJJ_WR6000_N1200.log,6.505e-05,2.584e-07,../submit_files/condorfiles/NLO/result_WR6000_N1200_NLO/WRtoNLtoLLJJ_WR6000_N1200_NLO.log,8.902e-05,7.2e-08,1.3684857801691008
../submit_files/condorfiles/LO/result_WR6000_N1300/WRtoNLtoLLJJ_WR6000_N1300.log,6.217e-05,3.615e-07,../submit_files/condorfiles/NLO/result_WR6000_N1300_NLO/WRtoNLtoLLJJ_WR6000_N1300_NLO.log,8.517e-05,8.7e-08,1.369953353707576
../submit_files/condorfiles/LO/result_WR6000_N1400/WRtoNLtoLLJJ_WR6000_N1400.log,5.901e-05,3.028e-07,../submit_files/condorfiles/NLO/result_WR6000_N1400_NLO/WRtoNLtoLLJJ_WR6000_N1400_NLO.log,8.155e-05,7.5e-08,1.3819691577698696
../submit_files/condorfiles/LO/result_WR6000_N1500/WRtoNLtoLLJJ_WR6000_N1500.log,5.718e-05,4.633e-07,../submit_files/condorfiles/NLO/result_WR6000_N1500_NLO/WRtoNLtoLLJJ_WR6000_N1500_NLO.log,7.832e-05,6.6e-08,1.3697096887023434
../submit_files/condorfiles/LO/result_WR6000_N1600/WRtoNLtoLLJJ_WR6000_N1600.log,5.463e-05,4.186e-07,../submit_files/condorfiles/NLO/result_WR6000_N1600_NLO/WRtoNLtoLLJJ_WR6000_N1600_NLO.log,7.535e-05,6.5e-08,1.3792787845506134
../submit_files/condorfiles/LO/result_WR6000_N1700/WRtoNLtoLLJJ_WR6000_N1700.log,5.249e-05,5.502e-07,../submit_files/condorfiles/NLO/result_WR6000_N1700_NLO/WRtoNLtoLLJJ_WR6000_N1700_NLO.log,7.259e-05,5.8e-08,1.3829300819203656
../submit_files/condorfiles/LO/result_WR6000_N1800/WRtoNLtoLLJJ_WR6000_N1800.log,5.078e-05,5.026e-07,../submit_files/condorfiles/NLO/result_WR6000_N1800_NLO/WRtoNLtoLLJJ_WR6000_N1800_NLO.log,7.013e-05,6.3e-08,1.381055533674675
../submit_files/condorfiles/LO/result_WR6000_N1900/WRtoNLtoLLJJ_WR6000_N1900.log,4.927e-05,7.823e-07,../submit_files/condorfiles/NLO/result_WR6000_N1900_NLO/WRtoNLtoLLJJ_WR6000_N1900_NLO.log,6.783e-05,6.1e-08,1.376699817333063
../submit_files/condorfiles/LO/result_WR6000_N2000/WRtoNLtoLLJJ_WR6000_N2000.log,4.764e-05,6.79e-07,../submit_files/condorfiles/NLO/result_WR6000_N2000_NLO/WRtoNLtoLLJJ_WR6000_N2000_NLO.log,6.562e-05,6.1e-08,1.3774139378673385
../submit_files/condorfiles/LO/result_WR6000_N2100/WRtoNLtoLLJJ_WR6000_N2100.log,4.595e-05,5.025e-07,../submit_files/condorfiles/NLO/result_WR6000_N2100_NLO/WRtoNLtoLLJJ_WR6000_N2100_NLO.log,6.345e-05,5.5e-08,1.380848748639826
../submit_files/condorfiles/LO/result_WR6000_N2200/WRtoNLtoLLJJ_WR6000_N2200.log,4.451e-05,5.426e-07,../submit_files/condorfiles/NLO/result_WR6000_N2200_NLO/WRtoNLtoLLJJ_WR6000_N2200_NLO.log,6.139e-05,5.2e-08,1.379240620085374
../submit_files/condorfiles/LO/result_WR6000_N2300/WRtoNLtoLLJJ_WR6000_N2300.log,4.322e-05,5.109e-07,../submit_files/condorfiles/NLO/result_WR6000_N2300_NLO/WRtoNLtoLLJJ_WR6000_N2300_NLO.log,5.951e-05,4.7e-08,1.376908838500694
../submit_files/condorfiles/LO/result_WR6000_N2400/WRtoNLtoLLJJ_WR6000_N2400.log,4.101e-05,4.295e-07,../submit_files/condorfiles/NLO/result_WR6000_N2400_NLO/WRtoNLtoLLJJ_WR6000_N2400_NLO.log,5.752e-05,4.4e-08,1.4025847354303826
../submit_files/condorfiles/LO/result_WR6000_N2500/WRtoNLtoLLJJ_WR6000_N2500.log,4.011e-05,3.735e-07,../submit_files/condorfiles/NLO/result_WR6000_N2500_NLO/WRtoNLtoLLJJ_WR6000_N2500_NLO.log,5.571e-05,4.1e-08,1.3889304412864623
../submit_files/condorfiles/LO/result_WR6000_N2600/WRtoNLtoLLJJ_WR6000_N2600.log,3.882e-05,3.114e-07,../submit_files/condorfiles/NLO/result_WR6000_N2600_NLO/WRtoNLtoLLJJ_WR6000_N2600_NLO.log,5.389e-05,5.1e-08,1.3882019577537352
../submit_files/condorfiles/LO/result_WR6000_N2700/WRtoNLtoLLJJ_WR6000_N2700.log,3.75e-05,3.333e-07,../submit_files/condorfiles/NLO/result_WR6000_N2700_NLO/WRtoNLtoLLJJ_WR6000_N2700_NLO.log,5.21e-05,5e-08,1.3893333333333335
../submit_files/condorfiles/LO/result_WR6000_N2800/WRtoNLtoLLJJ_WR6000_N2800.log,3.616e-05,2.359e-07,../submit_files/condorfiles/NLO/result_WR6000_N2800_NLO/WRtoNLtoLLJJ_WR6000_N2800_NLO.log,5.032e-05,4.6e-08,1.3915929203539823
../submit_files/condorfiles/LO/result_WR6000_N2900/WRtoNLtoLLJJ_WR6000_N2900.log,3.48e-05,3.549e-07,../submit_files/condorfiles/NLO/result_WR6000_N2900_NLO/WRtoNLtoLLJJ_WR6000_N2900_NLO.log,4.85e-05,3.8e-08,1.3936781609195403
../submit_files/condorfiles/LO/result_WR6000_N3000/WRtoNLtoLLJJ_WR6000_N3000.log,3.334e-05,2.729e-07,../submit_files/condorfiles/NLO/result_WR6000_N3000_NLO/WRtoNLtoLLJJ_WR6000_N3000_NLO.log,4.676e-05,4e-08,1.4025194961007796
../submit_files/condorfiles/LO/result_WR6000_N3100/WRtoNLtoLLJJ_WR6000_N3100.log,3.2e-05,2.588e-07,../submit_files/condorfiles/NLO/result_WR6000_N3100_NLO/WRtoNLtoLLJJ_WR6000_N3100_NLO.log,4.497e-05,3.7e-08,1.4053125
../submit_files/condorfiles/LO/result_WR6000_N3200/WRtoNLtoLLJJ_WR6000_N3200.log,3.083e-05,2.306e-07,../submit_files/condorfiles/NLO/result_WR6000_N3200_NLO/WRtoNLtoLLJJ_WR6000_N3200_NLO.log,4.314e-05,3.5e-08,1.3992864093415502
../submit_files/condorfiles/LO/result_WR6000_N3300/WRtoNLtoLLJJ_WR6000_N3300.log,2.953e-05,2.257e-07,../submit_files/condorfiles/NLO/result_WR6000_N3300_NLO/WRtoNLtoLLJJ_WR6000_N3300_NLO.log,4.133e-05,3.2e-08,1.3995936335929562
../submit_files/condorfiles/LO/result_WR6000_N3400/WRtoNLtoLLJJ_WR6000_N3400.log,2.823e-05,2.206e-07,../submit_files/condorfiles/NLO/result_WR6000_N3400_NLO/WRtoNLtoLLJJ_WR6000_N3400_NLO.log,3.949e-05,3e-08,1.3988664541268157
../submit_files/condorfiles/LO/result_WR6000_N3500/WRtoNLtoLLJJ_WR6000_N3500.log,2.684e-05,2.168e-07,../submit_files/condorfiles/NLO/result_WR6000_N3500_NLO/WRtoNLtoLLJJ_WR6000_N3500_NLO.log,3.766e-05,2.8e-08,1.4031296572280179
../submit_files/condorfiles/LO/result_WR6000_N3600/WRtoNLtoLLJJ_WR6000_N3600.log,2.563e-05,1.788e-07,../submit_files/condorfiles/NLO/result_WR6000_N3600_NLO/WRtoNLtoLLJJ_WR6000_N3600_NLO.log,3.581e-05,2.6e-08,1.3971907920405773
../submit_files/condorfiles/LO/result_WR6000_N3700/WRtoNLtoLLJJ_WR6000_N3700.log,2.457e-05,2.123e-07,../submit_files/condorfiles/NLO/result_WR6000_N3700_NLO/WRtoNLtoLLJJ_WR6000_N3700_NLO.log,3.393e-05,2.5e-08,1.380952380952381
../submit_files/condorfiles/LO/result_WR6000_N3800/WRtoNLtoLLJJ_WR6000_N3800.log,2.313e-05,1.951e-07,../submit_files/condorfiles/NLO/result_WR6000_N3800_NLO/WRtoNLtoLLJJ_WR6000_N3800_NLO.log,3.204e-05,2.3e-08,1.3852140077821011
../submit_files/condorfiles/LO/result_WR6000_N3900/WRtoNLtoLLJJ_WR6000_N3900.log,2.178e-05,1.807e-07,../submit_files/condorfiles/NLO/result_WR6000_N3900_NLO/WRtoNLtoLLJJ_WR6000_N3900_NLO.log,3.016e-05,2.2e-08,1.38475665748393
../submit_files/condorfiles/LO/result_WR6000_N4000/WRtoNLtoLLJJ_WR6000_N4000.log,2.043e-05,1.675e-07,../submit_files/condorfiles/NLO/result_WR6000_N4000_NLO/WRtoNLtoLLJJ_WR6000_N4000_NLO.log,2.822e-05,2e-08,1.3813020068526678
../submit_files/condorfiles/LO/result_WR6000_N4100/WRtoNLtoLLJJ_WR6000_N4100.log,1.899e-05,1.58e-07,../submit_files/condorfiles/NLO/result_WR6000_N4100_NLO/WRtoNLtoLLJJ_WR6000_N4100_NLO.log,2.63e-05,1.9e-08,1.3849394418114798
../submit_files/condorfiles/LO/result_WR6000_N4200/WRtoNLtoLLJJ_WR6000_N4200.log,1.763e-05,1.453e-07,../submit_files/condorfiles/NLO/result_WR6000_N4200_NLO/WRtoNLtoLLJJ_WR6000_N4200_NLO.log,2.438e-05,2.4e-08,1.3828701077708452
../submit_files/condorfiles/LO/result_WR6000_N4300/WRtoNLtoLLJJ_WR6000_N4300.log,1.625e-05,1.32e-07,../submit_files/condorfiles/NLO/result_WR6000_N4300_NLO/WRtoNLtoLLJJ_WR6000_N4300_NLO.log,2.248e-05,2.2e-08,1.3833846153846157
../submit_files/condorfiles/LO/result_WR6000_N4400/WRtoNLtoLLJJ_WR6000_N4400.log,1.487e-05,1.172e-07,../submit_files/condorfiles/NLO/result_WR6000_N4400_NLO/WRtoNLtoLLJJ_WR6000_N4400_NLO.log,2.057e-05,2e-08,1.383322125084062
../submit_files/condorfiles/LO/result_WR6000_N4500/WRtoNLtoLLJJ_WR6000_N4500.log,1.354e-05,1.008e-07,../submit_files/condorfiles/NLO/result_WR6000_N4500_NLO/WRtoNLtoLLJJ_WR6000_N4500_NLO.log,1.87e-05,1.8e-08,1.3810930576070901
../submit_files/condorfiles/LO/result_WR6000_N4600/WRtoNLtoLLJJ_WR6000_N4600.log,1.213e-05,9.226e-08,../submit_files/condorfiles/NLO/result_WR6000_N4600_NLO/WRtoNLtoLLJJ_WR6000_N4600_NLO.log,1.681e-05,1.6e-08,1.3858202802967847
../submit_files/condorfiles/LO/result_WR6000_N4700/WRtoNLtoLLJJ_WR6000_N4700.log,1.087e-05,8.084e-08,../submit_files/condorfiles/NLO/result_WR6000_N4700_NLO/WRtoNLtoLLJJ_WR6000_N4700_NLO.log,1.498e-05,1.4e-08,1.3781048758049679
../submit_files/condorfiles/LO/result_WR6000_N4800/WRtoNLtoLLJJ_WR6000_N4800.log,9.53e-06,6.842e-08,../submit_files/condorfiles/NLO/result_WR6000_N4800_NLO/WRtoNLtoLLJJ_WR6000_N4800_NLO.log,1.319e-05,1.1e-08,1.3840503672612803
../submit_files/condorfiles/LO/result_WR6000_N4900/WRtoNLtoLLJJ_WR6000_N4900.log,8.288e-06,6.088e-08,../submit_files/condorfiles/NLO/result_WR6000_N4900_NLO/WRtoNLtoLLJJ_WR6000_N4900_NLO.log,1.146e-05,1.1e-08,1.382722007722008
../submit_files/condorfiles/LO/result_WR6000_N5000/WRtoNLtoLLJJ_WR6000_N5000.log,7.041e-06,4.957e-08,../submit_files/condorfiles/NLO/result_WR6000_N5000_NLO/WRtoNLtoLLJJ_WR6000_N5000_NLO.log,9.792e-06,9.4e-09,1.3907115466553046
../submit_files/condorfiles/LO/result_WR6000_N5100/WRtoNLtoLLJJ_WR6000_N5100.log,5.899e-06,4.546e-08,../submit_files/condorfiles/NLO/result_WR6000_N5100_NLO/WRtoNLtoLLJJ_WR6000_N5100_NLO.log,8.205e-06,7.8e-09,1.3909137141888457
../submit_files/condorfiles/LO/result_WR6000_N5200/WRtoNLtoLLJJ_WR6000_N5200.log,4.829e-06,3.619e-08,../submit_files/condorfiles/NLO/result_WR6000_N5200_NLO/WRtoNLtoLLJJ_WR6000_N5200_NLO.log,6.715e-06,4.7e-09,1.3905570511493064
../submit_files/condorfiles/LO/result_WR6000_N5300/WRtoNLtoLLJJ_WR6000_N5300.log,3.864e-06,2.909e-08,../submit_files/condorfiles/NLO/result_WR6000_N5300_NLO/WRtoNLtoLLJJ_WR6000_N5300_NLO.log,5.344e-06,3.8e-09,1.3830227743271222
../submit_files/condorfiles/LO/result_WR6000_N5400/WRtoNLtoLLJJ_WR6000_N5400.log,2.978e-06,2.496e-08,../submit_files/condorfiles/NLO/result_WR6000_N5400_NLO/WRtoNLtoLLJJ_WR6000_N5400_NLO.log,4.095e-06,2.9e-09,1.3750839489590327
../submit_files/condorfiles/LO/result_WR6000_N5500/WRtoNLtoLLJJ_WR6000_N5500.log,2.155e-06,1.646e-08,../submit_files/condorfiles/NLO/result_WR6000_N5500_NLO/WRtoNLtoLLJJ_WR6000_N5500_NLO.log,2.999e-06,2.6e-09,1.3916473317865428
../submit_files/condorfiles/LO/result_WR6000_N5600/WRtoNLtoLLJJ_WR6000_N5600.log,1.498e-06,1.236e-08,../submit_files/condorfiles/NLO/result_WR6000_N5600_NLO/WRtoNLtoLLJJ_WR6000_N5600_NLO.log,2.065e-06,1.5e-09,1.3785046728971964
../submit_files/condorfiles/LO/result_WR6000_N5700/WRtoNLtoLLJJ_WR6000_N5700.log,9.472e-07,7.858e-09,../submit_files/condorfiles/NLO/result_WR6000_N5700_NLO/WRtoNLtoLLJJ_WR6000_N5700_NLO.log,1.307e-06,9.5e-10,1.3798564189189189
../submit_files/condorfiles/LO/result_WR6000_N5800/WRtoNLtoLLJJ_WR6000_N5800.log,5.318e-07,2.777e-09,../submit_files/condorfiles/NLO/result_WR6000_N5800_NLO/WRtoNLtoLLJJ_WR6000_N5800_NLO.log,7.422e-07,5.6e-10,1.395637457690861
../submit_files/condorfiles/LO/result_WR6000_N5900/WRtoNLtoLLJJ_WR6000_N5900.log,2.679e-07,2.341e-09,../submit_files/condorfiles/NLO/result_WR6000_N5900_NLO/WRtoNLtoLLJJ_WR6000_N5900_NLO.log,3.75e-07,3e-10,1.3997760358342666
